shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
40084,45.582255,-73.721417,10030,2.600
40084,45.582882,-73.722037,10031,2.685
40084,45.583288,-73.722423,10032,2.740
40084,45.583882,-73.723041,10033,2.821
40084,45.584425,-73.723562,10034,2.894
40084,45.584686,-73.723818,10035,2.929
40084,45.585207,-73.724334,10036,3.000
40084,45.585487,-73.724615,10037,3.038
40084,45.585673,-73.724802,10038,3.063
40084,45.586395,-73.725525,10039,3.161
40084,45.586632,-73.725763,10040,3.194
40084,45.587648,-73.726767,10041,3.331
40084,45.588629,-73.727726,10042,3.463
40084,45.589286,-73.728370,10043,3.552
40084,45.589785,-73.728864,10044,3.620
40084,45.590708,-73.729776,10045,3.745
40084,45.591165,-73.730225,10046,3.806
40084,45.591419,-73.730475,10047,3.841
40084,45.592737,-73.731783,10048,4.019
40084,45.594145,-73.733179,10049,4.210
40084,45.595256,-73.734276,10050,4.360
40084,45.595412,-73.734429,10051,4.381
40084,45.596044,-73.735054,10052,4.467
40084,45.598589,-73.737567,10053,4.811
40084,45.601191,-73.740138,10054,5.163
40084,45.603762,-73.742688,10055,5.511
40084,45.603762,-73.742688,20001,5.511
40084,45.604306,-73.743229,20002,5.585
40084,45.605603,-73.744504,20003,5.760
40084,45.605796,-73.744624,20004,5.784
40084,45.606843,-73.745655,20005,5.925
40084,45.607086,-73.745897,20006,5.958
40084,45.607343,-73.746159,20007,5.993
40084,45.607964,-73.746791,20008,6.078
40084,45.609088,-73.747906,20009,6.230
40084,45.611032,-73.749833,20010,6.494
40084,45.611294,-73.750095,20011,6.529
40084,45.611584,-73.750387,20012,6.569
40084,45.611854,-73.750655,20013,6.605
40084,45.612499,-73.751295,20014,6.693
40084,45.613455,-73.752243,20015,6.822
40084,45.615690,-73.754462,20016,7.125
40084,45.617821,-73.756575,20017,7.413
40084,45.620442,-73.759168,20018,7.768
40084,45.622200,-73.760908,20019,8.006
40084,45.623112,-73.761799,20020,8.129
40084,45.623350,-73.762035,20021,8.161
40084,45.623709,-73.762400,20022,8.210
40084,45.624052,-73.762775,20023,8.258
40084,45.624595,-73.763455,20024,8.339
40084,45.624979,-73.763988,20025,8.398
40084,45.625151,-73.764239,20026,8.426
40084,45.625324,-73.764523,20027,8.455
40084,45.625447,-73.764741,20028,8.477
40084,45.625447,-73.764739,30001,8.477
40084,45.625549,-73.764923,30002,8.495
40084,45.625709,-73.765245,30003,8.526
40084,45.625834,-73.765505,30004,8.551
40084,45.625995,-73.765865,30005,8.584
40084,45.626151,-73.766243,30006,8.618
40084,45.626225,-73.766447,30007,8.636
40084,45.626277,-73.766591,30008,8.649
40084,45.626419,-73.767027,30009,8.686
40084,45.626535,-73.767418,30010,8.719
40084,45.626641,-73.767796,30011,8.751
40084,45.626732,-73.768149,30012,8.780
40084,45.626818,-73.768553,30013,8.813
40084,45.626893,-73.768946,30014,8.845
40084,45.626974,-73.769468,30015,8.887
40084,45.627092,-73.770309,30016,8.954
40084,45.627210,-73.771164,30017,9.022
40084,45.627598,-73.773946,30018,9.243
40084,45.627899,-73.776161,30019,9.419
40084,45.627936,-73.776464,30020,9.443
40084,45.628161,-73.778148,30021,9.577
40084,45.628455,-73.780357,30022,9.752
40084,45.628479,-73.780540,30023,9.767
40084,45.628563,-73.781060,30024,9.808
40084,45.628646,-73.781518,30025,9.845
40084,45.628845,-73.782379,30026,9.916
40084,45.629075,-73.783194,30027,9.985
40084,45.629212,-73.783612,30028,10.021
40084,45.629366,-73.784016,30029,10.056
40084,45.629549,-73.784440,30030,10.095
40084,45.630085,-73.785694,30031,10.210
40084,45.630275,-73.786136,30032,10.250
40084,45.630812,-73.787363,30033,10.363
40084,45.632396,-73.790977,30034,10.695
40084,45.632819,-73.791939,30035,10.784
40084,45.633265,-73.792952,30036,10.877
40084,45.633999,-73.794616,30037,11.030
40084,45.634228,-73.795125,30038,11.078
40084,45.634501,-73.795742,30039,11.134
40084,45.634501,-73.795742,40001,11.134
40084,45.635124,-73.797152,40002,11.264
40084,45.635411,-73.797800,40003,11.324
40084,45.635668,-73.798379,40004,11.378
40084,45.635859,-73.798803,40005,11.417
40084,45.635992,-73.799117,40006,11.445
40084,45.636143,-73.799495,40007,11.479
40084,45.636282,-73.799886,40008,11.514
40084,45.636394,-73.800231,40009,11.543
40084,45.636517,-73.800638,40010,11.578
40084,45.636623,-73.801016,40011,11.610
40084,45.636722,-73.801421,40012,11.643
40084,45.636883,-73.802230,40013,11.709
40084,45.636950,-73.802688,40014,11.745
40084,45.636998,-73.803064,40015,11.775
40084,45.637007,-73.803153,40016,11.782
40084,45.637022,-73.803291,40017,11.793
40084,45.637040,-73.803476,40018,11.807
40084,45.637093,-73.804309,40019,11.873
40084,45.637100,-73.804741,40020,11.906
40084,45.637099,-73.805157,40021,11.939
40084,45.637080,-73.805931,40022,11.999
40084,45.637021,-73.807447,40023,12.117
40084,45.636962,-73.808953,40024,12.235
40084,45.636902,-73.810472,40025,12.354
40084,45.636843,-73.811989,40026,12.472
40084,45.636822,-73.812558,40027,12.517
40084,45.636803,-73.813014,40028,12.552
40084,45.636784,-73.813541,40029,12.593
40084,45.636731,-73.815031,40030,12.710
40084,45.636709,-73.815629,40031,12.756
40084,45.636701,-73.815749,40032,12.766
40084,45.636692,-73.815986,40033,12.784
40084,45.636516,-73.820589,40034,13.144
40084,45.636290,-73.826504,40035,13.606
40084,45.636121,-73.830892,40036,13.948
40084,45.636074,-73.832166,40037,14.048
40084,45.636023,-73.833555,40038,14.156
40084,45.636023,-73.833554,50001,14.156
40084,45.635906,-73.836799,50002,14.410
40084,45.635900,-73.836987,50003,14.425
40084,45.635873,-73.837786,50004,14.487
40084,45.635803,-73.839658,50005,14.633
40084,45.635763,-73.840709,50006,14.715
40084,45.635735,-73.841498,50007,14.777
40084,45.635688,-73.842978,50008,14.892
40084,45.635685,-73.843600,50009,14.941
40084,45.635700,-73.844006,50010,14.973
40084,45.635727,-73.844355,50011,15.000
40084,45.635776,-73.844784,50012,15.034
40084,45.635824,-73.845131,50013,15.062
40084,45.635885,-73.845463,50014,15.088
40084,45.635964,-73.845877,50015,15.122
40084,45.636041,-73.846207,50016,15.149
40084,45.636153,-73.846620,50017,15.184
40084,45.636260,-73.846980,50018,15.214
40084,45.636376,-73.847340,50019,15.245
40084,45.636533,-73.847743,50020,15.281
40084,45.636675,-73.848063,50021,15.310
40084,45.636820,-73.848379,50022,15.340
40084,45.636977,-73.848667,50023,15.368
40084,45.637153,-73.848975,50024,15.399
40084,45.637338,-73.849253,50025,15.429
40084,45.637546,-73.849551,50026,15.462
40084,45.637800,-73.849899,50027,15.501
40084,45.637900,-73.850023,50028,15.516
40084,45.637977,-73.850111,50029,15.527
40084,45.638197,-73.850354,50030,15.558
40084,45.638362,-73.850531,50031,15.581
40084,45.638456,-73.850617,50032,15.593
40084,45.638601,-73.850750,50033,15.612
40084,45.638767,-73.850896,50034,15.634
40084,45.638975,-73.851050,50035,15.660
40084,45.639308,-73.851276,50036,15.701
40084,45.639422,-73.851346,50037,15.715
40084,45.639625,-73.851456,50038,15.739
40084,45.639846,-73.851557,50039,15.765
40084,45.639983,-73.851609,50040,15.780
40084,45.640088,-73.851650,50041,15.793
40084,45.640303,-73.851726,50042,15.817
40084,45.640511,-73.851773,50043,15.841
40084,45.640728,-73.851823,50044,15.865
40084,45.640784,-73.851834,50045,15.871
40084,45.641021,-73.851859,50046,15.898
40084,45.641235,-73.851871,50047,15.922
40084,45.641425,-73.851874,50048,15.943
40084,45.641572,-73.851876,50049,15.959
40084,45.641738,-73.851851,50050,15.977
40084,45.641889,-73.851829,50051,15.994
40084,45.642167,-73.851783,50052,16.026
40084,45.642369,-73.851731,50053,16.048
40084,45.642607,-73.851652,50054,16.076
40084,45.642850,-73.851555,50055,16.104
40084,45.643055,-73.851461,50056,16.128
40084,45.643283,-73.851347,50057,16.154
40084,45.643513,-73.851197,50058,16.183
40084,45.643708,-73.851067,50059,16.206
40084,45.643816,-73.850980,50060,16.220
40084,45.644117,-73.850733,50061,16.259
40084,45.644265,-73.850594,50062,16.279
40084,45.644501,-73.850354,50063,16.311
40084,45.644700,-73.850112,50064,16.340
40084,45.644861,-73.849920,50065,16.363
40084,45.644972,-73.849780,50066,16.380
40084,45.645090,-73.849624,50067,16.398
40084,45.645195,-73.849467,50068,16.414
40084,45.645332,-73.849246,50069,16.438
40084,45.645411,-73.849110,50070,16.451
40084,45.645532,-73.848895,50071,16.473
40084,45.645667,-73.848630,50072,16.498
40084,45.645785,-73.848374,50073,16.522
40084,45.645839,-73.848243,50074,16.534
40084,45.646035,-73.847755,50075,16.578
40084,45.646634,-73.846259,50076,16.712
40084,45.646895,-73.845607,50077,16.771
40084,45.647021,-73.845284,50078,16.799
40084,45.647120,-73.845065,50079,16.820
40084,45.647281,-73.844714,50080,16.852
40084,45.647430,-73.844436,50081,16.880
40084,45.647592,-73.844170,50082,16.907
40084,45.647709,-73.843986,50083,16.927
40084,45.647910,-73.843684,50084,16.959
40084,45.648094,-73.843436,50085,16.987
40084,45.648462,-73.843014,50086,17.040
40084,45.648622,-73.842858,50087,17.061
40084,45.648979,-73.842531,50088,17.108
40084,45.649065,-73.842465,50089,17.119
40084,45.649196,-73.842368,50090,17.136
40084,45.649316,-73.842282,50091,17.151
40084,45.649503,-73.842161,50092,17.174
40084,45.649730,-73.842029,50093,17.201
40084,45.649967,-73.841909,50094,17.229
40084,45.650178,-73.841819,50095,17.253
40084,45.650403,-73.841731,50096,17.279
40084,45.650871,-73.841605,50097,17.332
40084,45.651114,-73.841567,50098,17.359
40084,45.651348,-73.841544,50099,17.385
40084,45.651581,-73.841532,50100,17.411
40084,45.651825,-73.841546,50101,17.438
40084,45.651883,-73.841552,50102,17.445
40084,45.652315,-73.841604,50103,17.493
40084,45.652531,-73.841651,50104,17.517
40084,45.652875,-73.841759,50105,17.556
40084,45.653139,-73.841865,50106,17.587
40084,45.653432,-73.842011,50107,17.622
40084,45.653731,-73.842180,50108,17.657
40084,45.654036,-73.842376,50109,17.695
40084,45.654604,-73.842858,50110,17.768
40084,45.654843,-73.843070,50111,17.799
40084,45.654929,-73.843156,50112,17.811
40084,45.655377,-73.843600,50113,17.872
40084,45.655624,-73.843866,50114,17.906
40084,45.655871,-73.844147,50115,17.941
40084,45.656234,-73.844601,50116,17.995
40084,45.656359,-73.844770,50117,18.014
40084,45.657133,-73.845806,50118,18.132
40084,45.657661,-73.846508,50119,18.212
40084,45.659938,-73.849535,50120,18.558
40084,45.661536,-73.851663,50121,18.801
40084,45.662315,-73.852704,50122,18.920
40084,45.663152,-73.853823,50123,19.048
40084,45.663634,-73.854461,50124,19.121
40084,45.664865,-73.856097,50125,19.308
40084,45.665612,-73.857092,50126,19.421
40084,45.666048,-73.857664,50127,19.487
40084,45.666249,-73.857934,50128,19.518
40084,45.666473,-73.858233,50129,19.552
40084,45.667439,-73.859541,50130,19.700
40084,45.667626,-73.859795,50131,19.729
40084,45.668266,-73.860649,50132,19.826
40084,45.669431,-73.862198,50133,20.003
40084,45.669521,-73.862326,50134,20.017
40084,45.669635,-73.862477,50135,20.035
40084,45.669999,-73.862950,50136,20.089
40084,45.670438,-73.863526,50137,20.156
40084,45.671179,-73.864523,50138,20.269
40084,45.671362,-73.864778,50139,20.297
40084,45.671802,-73.865353,50140,20.364
40084,45.671870,-73.865443,50141,20.374
40084,45.672423,-73.866179,50142,20.458
40084,45.672420,-73.866176,60001,20.458
40084,45.674988,-73.869602,60002,20.849
40084,45.677559,-73.873026,60003,21.240
40084,45.679336,-73.875393,60004,21.510
40084,45.681942,-73.878860,60005,21.906
40084,45.684505,-73.882282,60006,22.297
40084,45.687043,-73.885664,60007,22.683
40084,45.687510,-73.886286,60008,22.753
40084,45.688141,-73.887145,60009,22.851
40084,45.688388,-73.887458,60010,22.887
40084,45.688499,-73.887605,60011,22.904
40084,45.688885,-73.888118,60012,22.963
40084,45.689167,-73.888496,60013,23.006
40084,45.689600,-73.889075,60014,23.072
40084,45.691532,-73.891657,60015,23.366
40084,45.692166,-73.892503,60016,23.462
40084,45.694766,-73.895962,60017,23.858
40084,45.695818,-73.897366,60018,24.018
40084,45.696086,-73.897722,60019,24.058
40084,45.696470,-73.898231,60020,24.117
40084,45.696658,-73.898483,60021,24.145
40084,45.697023,-73.898977,60022,24.201
40084,45.697260,-73.899290,60023,24.237
40084,45.698244,-73.900593,60024,24.386
40084,45.698391,-73.900790,60025,24.409
40084,45.698561,-73.901021,60026,24.435
40084,45.699879,-73.902777,60027,24.635
40084,45.700609,-73.903754,60028,24.747
40084,45.700833,-73.904053,60029,24.781
40084,45.700858,-73.904090,60030,24.785
40084,45.702218,-73.905925,60031,24.993
40084,45.702502,-73.906305,60032,25.036
40084,45.702641,-73.906488,60033,25.057
40084,45.702900,-73.906842,60034,25.097
40084,45.703139,-73.907161,60035,25.133
40084,45.703704,-73.907914,60036,25.219
40084,45.704547,-73.909035,60037,25.347
40084,45.705133,-73.909813,60038,25.436
40084,45.706487,-73.911600,60039,25.641
40084,45.706654,-73.911823,60040,25.667
40084,45.707782,-73.913327,60041,25.838
40084,45.708815,-73.914706,60042,25.995
40084,45.709346,-73.915411,60043,26.076
40084,45.710401,-73.916816,60044,26.236
40084,45.710634,-73.917117,60045,26.271
40084,45.711291,-73.918000,60046,26.372
40084,45.711707,-73.918555,60047,26.435
40084,45.711707,-73.918555,70001,26.435
40084,45.713006,-73.920289,70002,26.633
40084,45.715590,-73.923737,70003,27.026
40084,45.718165,-73.927174,70004,27.418
40084,45.720761,-73.930640,70005,27.813
40084,45.722222,-73.932590,70006,28.035
40084,45.722302,-73.932698,70007,28.047
40084,45.722612,-73.933118,70008,28.095
40084,45.722956,-73.933576,70009,28.147
40084,45.723345,-73.934093,70010,28.206
40084,45.725961,-73.937567,70011,28.603
40084,45.727987,-73.940260,70012,28.911
40084,45.728501,-73.940946,70013,28.989
40084,45.731097,-73.944419,70014,29.385
40084,45.732592,-73.946431,70015,29.613
40084,45.733654,-73.947853,70016,29.775
40084,45.736210,-73.951275,70017,30.165
40084,45.737013,-73.952354,70018,30.287
40084,45.738721,-73.954643,70019,30.547
40084,45.741288,-73.958063,70020,30.938
40084,45.742613,-73.959835,70021,31.139
40084,45.742732,-73.959995,70022,31.158
40084,45.743047,-73.960428,70023,31.206
40084,45.743333,-73.960808,70024,31.250
40084,45.743863,-73.961508,70025,31.330
40084,45.745047,-73.963075,70026,31.509
40084,45.745393,-73.963536,70027,31.562
40084,45.745823,-73.964119,70028,31.628
40084,45.746410,-73.964900,70029,31.717
40084,45.747597,-73.966482,70030,31.898
40084,45.748102,-73.967159,70031,31.974
40084,45.748939,-73.968278,70032,32.102
40084,45.749394,-73.968890,70033,32.172
40084,45.749968,-73.969668,70034,32.259
40084,45.750178,-73.969948,70035,32.291
40084,45.750837,-73.970809,70036,32.391
40084,45.751487,-73.971663,70037,32.489
40084,45.752389,-73.972850,70038,32.625
40084,45.753987,-73.974988,70039,32.868
40084,45.755267,-73.976707,70040,33.064
40084,45.755728,-73.977318,70041,33.134
40084,45.755949,-73.977614,70042,33.167
40084,45.756087,-73.977797,70043,33.188
40084,45.756260,-73.978033,70044,33.215
40084,45.756349,-73.978153,70045,33.228
40084,45.757354,-73.979506,70046,33.382
40084,45.757573,-73.979803,70047,33.416
40084,45.757714,-73.979987,70048,33.437
40084,45.758350,-73.980806,70049,33.532
40084,45.758893,-73.981533,70050,33.615
40084,45.759219,-73.981964,70051,33.664
40084,45.759497,-73.982342,70052,33.707
40084,45.759703,-73.982620,70053,33.738
40084,45.760896,-73.984220,70054,33.920
40084,45.762324,-73.986139,70055,34.138
40084,45.762482,-73.986346,70056,34.162
40084,45.762641,-73.986561,70057,34.186
40084,45.763280,-73.987429,70058,34.284
40084,45.763471,-73.987681,70059,34.313
40084,45.764771,-73.989408,70060,34.510
40084,45.766298,-73.991418,70061,34.741
40084,45.766869,-73.992176,70062,34.828
40084,45.767317,-73.992778,70063,34.896
40084,45.767874,-73.993524,70064,34.981
40084,45.768830,-73.994814,70065,35.127
40084,45.769116,-73.995193,70066,35.170
40084,45.769454,-73.995657,70067,35.223
40084,45.769879,-73.996224,70068,35.287
40084,45.770108,-73.996528,70069,35.322
40084,45.770306,-73.996776,70070,35.351
40084,45.770609,-73.997126,70071,35.395
40084,45.770997,-73.997642,70072,35.453
40084,45.771370,-73.997991,70073,35.503
40084,45.771908,-73.998439,70074,35.572
40084,45.772093,-73.998567,70075,35.595
40084,45.772274,-73.998680,70076,35.617
40084,45.772338,-73.998719,70077,35.625
40084,45.772534,-73.998824,70078,35.648
40084,45.772814,-73.998959,70079,35.681
40084,45.773185,-73.999131,70080,35.724
40085,45.773174,-73.999125,10001,0.000
40085,45.772869,-73.998985,10002,0.036
40085,45.772554,-73.998835,10003,0.073
40085,45.772326,-73.998712,10004,0.100
40085,45.772119,-73.998584,10005,0.125
40085,45.772017,-73.998515,10006,0.137
40085,45.771914,-73.998442,10007,0.150
40085,45.771868,-73.998407,10008,0.156
40085,45.771543,-73.998135,10009,0.198
40085,45.771370,-73.997991,10010,0.220
40085,45.770997,-73.997642,10011,0.270
40085,45.770616,-73.997135,10012,0.328
40085,45.770306,-73.996776,10013,0.372
40085,45.770197,-73.996643,10014,0.388
40085,45.770075,-73.996486,10015,0.406
40085,45.769776,-73.996086,10016,0.452
40085,45.769495,-73.995712,10017,0.494
40085,45.769123,-73.995203,10018,0.552
40085,45.768842,-73.994828,10019,0.594
40085,45.767899,-73.993560,10020,0.738
40085,45.767488,-73.993007,10021,0.801
40085,45.766949,-73.992283,10022,0.883
40085,45.766571,-73.991778,10023,0.941
40085,45.766202,-73.991291,10024,0.997
40085,45.765380,-73.990208,10025,1.121
40085,45.764883,-73.989556,10026,1.196
40085,45.764738,-73.989364,10027,1.218
40085,45.763471,-73.987681,10028,1.410
40085,45.763280,-73.987429,10029,1.439
40085,45.763139,-73.987237,10030,1.461
40085,45.762414,-73.986258,10031,1.572
40085,45.759903,-73.982888,10032,1.955
40085,45.759635,-73.982529,10033,1.996
40085,45.759219,-73.981964,10034,2.059
40085,45.758899,-73.981543,10035,2.108
40085,45.758634,-73.981187,10036,2.148
40085,45.758412,-73.980888,10037,2.182
40085,45.758109,-73.980496,10038,2.228
40085,45.757635,-73.979886,10039,2.299
40085,45.757506,-73.979713,10040,2.318
40085,45.757391,-73.979555,10041,2.336
40085,45.756076,-73.977785,10042,2.537
40085,45.755889,-73.977534,10043,2.565
40085,45.755700,-73.977281,10044,2.594
40085,45.755291,-73.976739,10045,2.656
40085,45.754859,-73.976160,10046,2.722
40085,45.754069,-73.975098,10047,2.842
40085,45.753543,-73.974395,10048,2.922
40085,45.752223,-73.972630,10049,3.123
40085,45.751034,-73.971067,10050,3.303
40085,45.750044,-73.969772,10051,3.452
40085,45.749122,-73.968524,10052,3.594
40085,45.748523,-73.967721,10053,3.685
40085,45.746029,-73.964392,10054,4.064
40085,45.745799,-73.964087,10055,4.099
40085,45.745329,-73.963449,10056,4.171
40085,45.743486,-73.961010,10057,4.450
40085,45.743036,-73.960413,10058,4.519
40085,45.742633,-73.959862,10059,4.581
40085,45.742211,-73.959293,10060,4.645
40085,45.739804,-73.956086,10061,5.011
40085,45.738774,-73.954714,10062,5.168
40085,45.738349,-73.954143,10063,5.233
40085,45.737348,-73.952804,10064,5.385
40085,45.736970,-73.952297,10065,5.443
40085,45.736677,-73.951901,10066,5.488
